adress,advertisingSid,bond,name,primaryPhy,rssi,secondaryPhy,time,txPower,type
E0:FE:13:46:36:D6,255,10,AirCube 000006A6,1,-76,0,1551337755419,127,2
03:3B:4F:A4:62:9F,255,10,NA,1,-97,0,1551337755420,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-73,0,1551337755422,127,0
24:A9:9A:61:B1:E7,255,10,NA,1,-75,0,1551337755445,127,0
03:F6:51:C2:AD:70,255,10,NA,1,-95,0,1551337755453,127,0
52:E2:B8:24:08:15,255,10,NA,1,-70,0,1551337755466,127,2
43:7D:34:26:63:11,255,10,NA,1,-66,0,1551337755506,127,2
34:DF:DD:4D:BC:07,255,10,NA,1,-59,0,1551337755510,127,0
64:05:B4:B2:58:0F,255,10,NA,1,-80,0,1551337755519,127,2
C0:48:E6:AA:DA:A5,255,10,NA,1,-55,0,1551337755521,127,0
24:A9:9A:61:B1:E7,255,10,NA,1,-76,0,1551337755550,127,0
14:FC:03:AC:FD:68,255,10,NA,1,-88,0,1551337755556,127,0
0D:66:B1:8E:29:C7,255,10,NA,1,-87,0,1551337755568,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-74,0,1551337755570,127,0
D9:3E:3E:64:1D:49,255,10,NA,1,-100,0,1551337755587,127,0
22:CE:C1:35:2D:FA,255,10,NA,1,-87,0,1551337755600,127,0
34:DF:DD:4D:BC:07,255,10,NA,1,-65,0,1551337755604,127,0
03:3B:4F:A4:62:9F,255,10,NA,1,-87,0,1551337755658,127,0
71:01:C8:A0:73:28,255,10,NA,1,-71,0,1551337755677,127,2
24:A9:9A:61:B1:E7,255,10,NA,1,-78,0,1551337755679,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-58,0,1551337755682,127,0
14:FC:03:AC:FD:68,255,10,NA,1,-87,0,1551337755684,127,0
03:F6:51:C2:AD:70,255,10,NA,1,-90,0,1551337755687,127,0
2A:AE:74:56:05:88,255,10,NA,1,-88,0,1551337755689,127,0
22:CE:C1:35:2D:FA,255,10,NA,1,-88,0,1551337755702,127,0
4A:67:17:7D:9B:F4,255,10,NA,1,-79,0,1551337755756,127,2
08:00:AB:79:3D:86,255,10,NA,1,-76,0,1551337755759,127,0
47:0F:66:11:FA:DD,255,10,NA,1,-87,0,1551337755768,127,2
2A:AE:74:56:05:88,255,10,NA,1,-91,0,1551337755774,127,0
4C:48:B1:72:E5:4F,255,10,NA,1,-89,0,1551337755792,127,2
64:05:B4:B2:58:0F,255,10,NA,1,-82,0,1551337755802,127,2
D4:6F:6D:FC:59:95,255,10,NA,1,-96,0,1551337755809,127,0
F0:18:98:91:16:02,255,10,NA,1,-89,0,1551337755817,127,2
34:DF:DD:4D:BC:07,255,10,NA,1,-66,0,1551337755820,127,0
52:E2:B8:24:08:15,255,10,NA,1,-81,0,1551337755830,127,2
11:D5:B3:61:57:22,255,10,NA,1,-73,0,1551337755832,127,0
66:68:59:8C:33:92,255,10,NA,1,-78,0,1551337755849,127,2
78:5A:AA:C6:60:F1,255,10,NA,1,-67,0,1551337755860,127,2
5E:55:9A:D2:C8:30,255,10,NA,1,-68,0,1551337755879,127,2
24:A9:9A:61:B1:E7,255,10,NA,1,-77,0,1551337755881,127,0
07:70:48:F5:A1:93,255,10,NA,1,-86,0,1551337755882,127,0
63:E4:D4:3A:7E:0A,255,10,NA,1,-73,0,1551337755887,127,2
E4:7D:BD:2C:B8:69,255,10,NA,1,-78,0,1551337755889,127,0
1D:3C:67:ED:B7:A0,255,10,NA,1,-98,0,1551337755891,127,0
64:05:B4:B2:58:0F,255,10,NA,1,-80,0,1551337756052,127,2
22:CE:C1:35:2D:FA,255,10,NA,1,-98,0,1551337756053,127,0
34:DF:DD:4D:BC:07,255,10,NA,1,-68,0,1551337756054,127,0
