adress,advertisingSid,bond,name,primaryPhy,rssi,secondaryPhy,time,txPower,type
CD:4C:A3:39:1B:E4,255,10,NA,1,-88,0,1551337866279,127,0
EA:E5:66:DA:61:80,255,10,NA,1,-97,0,1551337866282,127,0
E9:61:36:C9:0F:41,255,10,NA,1,-83,0,1551337866285,127,0
01:A1:11:5E:BE:0B,255,10,NA,1,-58,0,1551337866288,127,0
C2:2F:B1:67:E8:B8,255,10,NA,1,-94,0,1551337866290,127,0
0C:84:8C:F3:91:D7,255,10,NA,1,-87,0,1551337866293,127,0
12:E8:18:EB:D0:0F,255,10,NA,1,-82,0,1551337866295,127,0
6E:91:7E:E7:BA:C0,255,10,NA,1,-75,0,1551337866299,127,0
03:60:84:C8:6D:2F,255,10,NA,1,-73,0,1551337866324,127,0
2A:A0:DA:AA:F3:B4,255,10,NA,1,-83,0,1551337866351,127,0
CE:4D:A4:3A:1C:E5,255,10,NA,1,-84,0,1551337866369,127,0
ED:BF:FB:2D:A4:ED,255,10,NA,1,-85,0,1551337866372,127,0
1D:3C:67:ED:B7:A0,255,10,NA,1,-75,0,1551337866374,127,0
38:FE:69:75:92:6E,255,10,NA,1,-70,0,1551337866377,127,0
CC:E9:82:5A:D4:C0,255,10,NA,1,-98,0,1551337866391,127,0
0C:84:8C:F3:91:D7,255,10,NA,1,-79,0,1551337866395,127,0
E9:61:36:C9:0F:41,255,10,NA,1,-85,0,1551337866398,127,0
EE:67:62:DF:C7:8C,255,10,NA,1,-90,0,1551337866403,127,0
07:0B:3D:ED:1E:44,255,10,NA,1,-80,0,1551337866407,127,0
EC:D4:89:72:A2:B7,255,10,NA,1,-95,0,1551337866421,127,2
D7:CC:F4:C7:A0:7F,255,10,NA,1,-79,0,1551337866424,127,0
34:23:2F:51:A7:AB,255,10,NA,1,-71,0,1551337866440,127,0
2A:A0:DA:AA:F3:B4,255,10,NA,1,-83,0,1551337866459,127,0
1D:3C:67:ED:B7:A0,255,10,NA,1,-65,0,1551337866482,127,0
C0:CC:34:EC:D6:CE,255,10,NA,1,-95,0,1551337866485,127,0
38:FE:69:75:92:6E,255,10,NA,1,-63,0,1551337866491,127,0
18:06:48:C6:A0:8E,255,10,NA,1,-95,0,1551337866495,127,0
12:E8:18:EB:D0:0F,255,10,NA,1,-79,0,1551337866499,127,0
D7:FC:7B:7C:67:2E,255,10,NA,1,-94,0,1551337866506,127,0
07:0B:3D:ED:1E:44,255,10,NA,1,-84,0,1551337866508,127,0
11:CA:80:C1:30:62,255,10,NA,1,-81,0,1551337866510,127,0
6E:91:7E:E7:BA:C0,255,10,NA,1,-77,0,1551337866511,127,0
CD:EA:83:5B:D5:C1,255,10,NA,1,-86,0,1551337866518,127,0
34:23:2F:51:A7:AB,255,10,NA,1,-70,0,1551337866532,127,0
E1:7F:D8:0D:58:E6,255,10,NA,1,-82,0,1551337866535,127,0
03:60:84:C8:6D:2F,255,10,NA,1,-72,0,1551337866537,127,0
3B:9C:1E:A4:EE:0D,255,10,NA,1,-90,0,1551337866709,127,0
1D:3C:67:ED:B7:A0,255,10,NA,1,-64,0,1551337866710,127,0
38:FE:69:75:92:6E,255,10,NA,1,-70,0,1551337866711,127,0
02:13:DB:5E:45:5A,255,10,NA,1,-87,0,1551337866712,127,0
0C:84:8C:F3:91:D7,255,10,NA,1,-76,0,1551337866712,127,0
01:A1:11:5E:BE:0B,255,10,NA,1,-57,0,1551337866713,127,0
11:CA:80:C1:30:62,255,10,NA,1,-85,0,1551337866714,127,0
55:1A:86:FB:7A:2A,255,10,NA,1,-88,0,1551337866715,127,0
0B:10:8D:CD:79:AF,255,10,NA,1,-78,0,1551337866716,127,0
34:23:2F:51:A7:AB,255,10,NA,1,-73,0,1551337866716,127,0
03:60:84:C8:6D:2F,255,10,NA,1,-76,0,1551337866717,127,0
CE:47:4A:85:09:51,255,10,NA,1,-78,0,1551337866719,127,0
D6:CB:F3:C6:9F:7E,255,10,NA,1,-89,0,1551337866719,127,0
